,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,class
6868,4.26,17.02,2.13,4.26,8.51,8.51,6.38,0.0,4.26,0.0,0.0,2.13,2.13,4.26,14.89,10.64,8.51,2.13,0.0,0.0,positive
6869,2.22,17.78,6.67,2.22,4.44,8.89,4.44,0.0,6.67,6.67,0.0,2.22,0.0,2.22,8.89,8.89,8.89,6.67,0.0,2.22,positive
6870,2.17,17.39,2.17,4.35,6.52,10.87,6.52,2.17,2.17,4.35,0.0,6.52,0.0,2.17,17.39,8.7,2.17,4.35,0.0,0.0,positive
6871,4.26,17.02,4.26,2.13,2.13,14.89,2.13,2.13,4.26,4.26,4.26,4.26,0.0,8.51,12.77,4.26,0.0,6.38,2.13,0.0,positive
6872,0.0,12.0,2.0,6.0,2.0,16.0,2.0,0.0,10.0,0.0,8.0,6.0,6.0,4.0,4.0,10.0,4.0,2.0,0.0,6.0,positive
6873,6.82,13.64,2.27,4.55,2.27,13.64,2.27,2.27,6.82,2.27,0.0,9.09,0.0,0.0,6.82,6.82,4.55,6.82,4.55,4.55,positive
6874,3.45,13.79,1.72,6.9,6.9,10.34,5.17,0.0,5.17,3.45,1.72,5.17,1.72,1.72,10.34,8.62,8.62,5.17,0.0,0.0,positive
6875,4.55,13.64,4.55,6.82,2.27,13.64,2.27,2.27,4.55,4.55,0.0,9.09,0.0,0.0,4.55,6.82,6.82,4.55,4.55,4.55,positive
6876,2.17,17.39,8.7,2.17,6.52,8.7,2.17,0.0,6.52,4.35,0.0,2.17,2.17,2.17,8.7,8.7,8.7,6.52,0.0,2.17,positive
6877,2.13,17.02,0.0,4.26,6.38,12.77,8.51,0.0,6.38,0.0,0.0,6.38,2.13,0.0,14.89,6.38,6.38,4.26,0.0,2.13,positive
6878,4.26,17.02,0.0,6.38,8.51,8.51,4.26,2.13,0.0,0.0,0.0,6.38,0.0,4.26,17.02,8.51,8.51,4.26,0.0,0.0,positive
6879,6.82,13.64,2.27,4.55,2.27,13.64,2.27,2.27,6.82,2.27,0.0,11.36,0.0,0.0,4.55,6.82,4.55,6.82,4.55,4.55,positive
6880,4.26,17.02,0.0,4.26,8.51,10.64,6.38,0.0,2.13,0.0,0.0,8.51,0.0,2.13,14.89,8.51,6.38,6.38,0.0,0.0,positive
6881,6.82,13.64,2.27,4.55,2.27,13.64,2.27,2.27,6.82,2.27,0.0,9.09,0.0,0.0,6.82,6.82,4.55,6.82,4.55,4.55,positive
6882,4.26,17.02,4.26,4.26,8.51,10.64,2.13,0.0,2.13,2.13,0.0,2.13,4.26,2.13,17.02,8.51,8.51,2.13,0.0,0.0,positive
6883,6.82,13.64,2.27,4.55,2.27,13.64,2.27,2.27,6.82,2.27,0.0,11.36,0.0,0.0,6.82,4.55,4.55,6.82,4.55,4.55,positive
6884,4.55,13.64,2.27,4.55,2.27,13.64,2.27,2.27,6.82,4.55,0.0,9.09,0.0,0.0,6.82,6.82,4.55,6.82,4.55,4.55,positive
6885,6.82,13.64,2.27,4.55,2.27,11.36,2.27,2.27,6.82,4.55,0.0,11.36,0.0,0.0,4.55,6.82,4.55,6.82,4.55,4.55,positive
6886,6.82,13.64,2.27,4.55,2.27,13.64,2.27,2.27,6.82,2.27,0.0,11.36,0.0,0.0,6.82,6.82,2.27,6.82,4.55,4.55,positive
6887,6.0,16.0,0.0,4.0,4.0,10.0,4.0,4.0,6.0,4.0,0.0,10.0,4.0,4.0,4.0,8.0,2.0,4.0,2.0,4.0,positive
6888,5.88,15.69,3.92,5.88,1.96,7.84,3.92,5.88,3.92,11.76,1.96,3.92,1.96,5.88,3.92,1.96,7.84,3.92,1.96,0.0,positive
6889,6.38,17.02,2.13,4.26,6.38,12.77,4.26,0.0,6.38,0.0,0.0,2.13,0.0,6.38,8.51,8.51,6.38,6.38,0.0,2.13,positive
6890,4.17,16.67,4.17,2.08,2.08,16.67,0.0,2.08,6.25,4.17,6.25,4.17,0.0,10.42,8.33,2.08,0.0,6.25,4.17,0.0,positive
6891,6.0,16.0,0.0,4.0,4.0,10.0,4.0,4.0,4.0,4.0,0.0,8.0,6.0,2.0,10.0,6.0,2.0,4.0,2.0,4.0,positive
6892,3.92,15.69,0.0,3.92,3.92,9.8,3.92,5.88,3.92,3.92,0.0,11.76,3.92,3.92,5.88,7.84,1.96,1.96,1.96,5.88,positive
6893,5.45,14.55,7.27,1.82,1.82,16.36,1.82,3.64,1.82,1.82,5.45,1.82,7.27,1.82,5.45,7.27,3.64,7.27,0.0,3.64,positive
6894,2.44,14.63,7.32,4.88,0.0,17.07,7.32,0.0,7.32,0.0,0.0,4.88,2.44,0.0,4.88,7.32,2.44,4.88,4.88,7.32,positive
6895,5.36,14.29,3.57,7.14,1.79,3.57,0.0,3.57,1.79,1.79,7.14,3.57,10.71,3.57,7.14,5.36,7.14,5.36,1.79,5.36,positive
6896,2.27,18.18,4.55,2.27,0.0,11.36,2.27,6.82,11.36,4.55,2.27,4.55,0.0,0.0,4.55,2.27,9.09,4.55,2.27,6.82,positive
6897,7.14,14.29,5.36,3.57,1.79,8.93,1.79,1.79,5.36,7.14,3.57,3.57,5.36,1.79,7.14,3.57,5.36,3.57,1.79,7.14,positive
6898,5.88,15.69,3.92,11.76,1.96,7.84,17.65,0.0,9.8,1.96,0.0,0.0,3.92,0.0,1.96,1.96,0.0,5.88,0.0,9.8,positive
6899,6.67,17.78,0.0,4.44,4.44,8.89,0.0,0.0,6.67,4.44,0.0,4.44,4.44,4.44,6.67,20.0,2.22,2.22,0.0,2.22,positive
6900,3.85,15.38,7.69,1.92,3.85,7.69,1.92,7.69,9.62,1.92,3.85,1.92,5.77,0.0,0.0,5.77,9.62,5.77,1.92,3.85,positive
6901,5.88,15.69,0.0,3.92,3.92,9.8,3.92,3.92,9.8,3.92,0.0,9.8,5.88,3.92,0.0,7.84,1.96,3.92,1.96,3.92,positive
6902,4.26,17.02,4.26,2.13,2.13,17.02,0.0,2.13,6.38,4.26,6.38,4.26,0.0,10.64,8.51,2.13,0.0,6.38,2.13,0.0,positive
6903,4.17,14.58,0.0,4.17,2.08,10.42,4.17,6.25,4.17,4.17,0.0,12.5,2.08,4.17,6.25,8.33,2.08,2.08,2.08,6.25,positive
6904,7.84,15.69,3.92,7.84,0.0,5.88,3.92,1.96,9.8,3.92,5.88,1.96,3.92,3.92,0.0,5.88,7.84,3.92,1.96,3.92,positive
6905,5.77,11.54,1.92,1.92,0.0,11.54,3.85,5.77,13.46,1.92,0.0,7.69,5.77,3.85,0.0,11.54,3.85,1.92,1.92,5.77,positive
6906,4.88,19.51,4.88,4.88,2.44,9.76,2.44,4.88,2.44,4.88,7.32,4.88,4.88,4.88,2.44,2.44,4.88,2.44,2.44,2.44,positive
6907,5.56,13.89,0.0,2.78,0.0,11.11,2.78,2.78,8.33,5.56,0.0,11.11,2.78,8.33,8.33,8.33,2.78,2.78,2.78,0.0,positive
6908,4.26,17.02,2.13,6.38,2.13,8.51,6.38,2.13,6.38,4.26,2.13,2.13,2.13,4.26,8.51,8.51,2.13,4.26,2.13,4.26,positive
6909,1.75,14.04,7.02,15.79,0.0,5.26,15.79,0.0,1.75,1.75,0.0,3.51,3.51,1.75,5.26,1.75,3.51,7.02,0.0,10.53,positive
6910,5.77,15.38,5.77,9.62,3.85,9.62,3.85,0.0,5.77,5.77,0.0,3.85,1.92,3.85,1.92,1.92,9.62,7.69,1.92,1.92,positive
6911,2.0,16.0,6.0,0.0,2.0,6.0,4.0,6.0,6.0,12.0,0.0,8.0,0.0,10.0,4.0,2.0,10.0,2.0,0.0,4.0,positive
6912,6.52,17.39,8.7,2.17,4.35,4.35,8.7,2.17,6.52,4.35,0.0,8.7,0.0,2.17,2.17,4.35,10.87,2.17,2.17,2.17,positive
6913,6.0,16.0,4.0,4.0,4.0,10.0,6.0,2.0,6.0,4.0,0.0,10.0,0.0,2.0,6.0,4.0,8.0,0.0,6.0,2.0,positive
6914,6.82,11.36,0.0,4.55,2.27,9.09,4.55,2.27,9.09,4.55,0.0,13.64,4.55,4.55,4.55,6.82,2.27,4.55,2.27,2.27,positive
6915,6.12,16.33,0.0,4.08,2.04,12.24,4.08,2.04,4.08,2.04,0.0,6.12,4.08,4.08,4.08,12.24,2.04,4.08,2.04,8.16,positive
6916,5.08,13.56,5.08,5.08,1.69,11.86,1.69,1.69,0.0,3.39,3.39,5.08,3.39,1.69,1.69,16.95,8.47,3.39,1.69,5.08,positive
6917,6.0,16.0,6.0,4.0,0.0,8.0,2.0,8.0,4.0,0.0,2.0,6.0,8.0,2.0,4.0,8.0,4.0,4.0,0.0,8.0,positive
6918,2.33,18.6,6.98,4.65,0.0,11.63,2.33,0.0,4.65,4.65,0.0,9.3,4.65,9.3,2.33,9.3,2.33,0.0,4.65,2.33,positive
6919,3.77,11.32,1.89,5.66,3.77,7.55,3.77,3.77,13.21,5.66,5.66,5.66,3.77,1.89,0.0,5.66,3.77,7.55,1.89,3.77,positive
6920,6.0,16.0,0.0,4.0,4.0,8.0,4.0,4.0,6.0,4.0,0.0,12.0,6.0,2.0,6.0,6.0,2.0,4.0,2.0,4.0,positive
6921,2.08,12.5,4.17,6.25,2.08,14.58,2.08,2.08,6.25,2.08,2.08,8.33,4.17,8.33,4.17,2.08,2.08,4.17,0.0,10.42,positive
6922,0.0,12.5,6.25,4.17,0.0,12.5,4.17,6.25,8.33,4.17,4.17,10.42,4.17,6.25,0.0,2.08,2.08,2.08,0.0,10.42,positive
6923,4.0,16.0,6.0,2.0,2.0,8.0,0.0,4.0,10.0,8.0,0.0,10.0,6.0,6.0,0.0,2.0,4.0,8.0,0.0,4.0,positive
6924,6.25,16.67,4.17,2.08,2.08,4.17,6.25,8.33,6.25,2.08,0.0,10.42,8.33,4.17,2.08,2.08,8.33,4.17,0.0,2.08,positive
6925,5.88,15.69,0.0,3.92,3.92,7.84,3.92,3.92,7.84,3.92,0.0,9.8,5.88,3.92,3.92,7.84,1.96,3.92,1.96,3.92,positive
6926,5.88,15.69,0.0,1.96,3.92,7.84,3.92,3.92,7.84,3.92,1.96,9.8,5.88,3.92,5.88,5.88,1.96,3.92,1.96,3.92,positive
6927,5.88,15.69,0.0,1.96,3.92,5.88,3.92,3.92,7.84,3.92,0.0,9.8,5.88,5.88,7.84,5.88,1.96,3.92,1.96,3.92,positive
6928,5.88,15.69,5.88,3.92,1.96,7.84,1.96,7.84,11.76,13.73,0.0,1.96,0.0,5.88,0.0,3.92,5.88,1.96,1.96,1.96,positive
6929,1.92,15.38,1.92,13.46,7.69,3.85,1.92,1.92,5.77,1.92,0.0,7.69,7.69,3.85,1.92,5.77,5.77,5.77,0.0,5.77,positive
6930,10.71,14.29,3.57,12.5,1.79,7.14,1.79,1.79,8.93,7.14,1.79,0.0,5.36,3.57,5.36,3.57,0.0,3.57,1.79,5.36,positive
6931,3.92,11.76,1.96,3.92,5.88,13.73,3.92,1.96,11.76,11.76,3.92,3.92,1.96,5.88,0.0,3.92,1.96,3.92,1.96,1.96,positive
6932,6.38,17.02,8.51,4.26,6.38,8.51,8.51,0.0,6.38,0.0,0.0,4.26,0.0,4.26,4.26,6.38,8.51,6.38,0.0,0.0,positive
6933,5.88,15.69,0.0,3.92,3.92,9.8,3.92,3.92,5.88,3.92,0.0,7.84,5.88,3.92,7.84,5.88,1.96,3.92,1.96,3.92,positive
6934,2.22,17.78,4.44,2.22,0.0,17.78,0.0,0.0,6.67,4.44,0.0,8.89,4.44,8.89,2.22,13.33,0.0,0.0,2.22,4.44,positive
6935,3.64,14.55,7.27,7.27,3.64,7.27,1.82,3.64,10.91,3.64,5.45,3.64,7.27,0.0,0.0,1.82,9.09,1.82,1.82,5.45,positive
6936,5.88,15.69,0.0,1.96,3.92,7.84,3.92,3.92,5.88,3.92,0.0,11.76,5.88,5.88,5.88,5.88,1.96,3.92,1.96,3.92,positive
6937,11.76,15.69,1.96,5.88,5.88,9.8,3.92,0.0,3.92,5.88,0.0,1.96,9.8,0.0,1.96,5.88,3.92,7.84,0.0,3.92,positive
6938,6.9,12.07,3.45,10.34,5.17,8.62,0.0,5.17,12.07,1.72,3.45,1.72,5.17,3.45,0.0,0.0,6.9,5.17,1.72,6.9,positive
6939,5.88,15.69,0.0,5.88,3.92,7.84,3.92,3.92,7.84,3.92,0.0,11.76,5.88,1.96,3.92,5.88,1.96,3.92,1.96,3.92,positive
6940,9.43,15.09,1.89,5.66,7.55,16.98,3.77,0.0,3.77,1.89,0.0,3.77,3.77,0.0,1.89,5.66,5.66,11.32,0.0,1.89,positive
6941,5.88,15.69,0.0,3.92,1.96,9.8,3.92,3.92,9.8,3.92,0.0,9.8,5.88,3.92,0.0,7.84,1.96,5.88,1.96,3.92,positive
6942,4.44,17.78,11.11,2.22,6.67,8.89,8.89,4.44,8.89,0.0,0.0,4.44,0.0,2.22,4.44,6.67,6.67,2.22,0.0,0.0,positive
6943,3.85,15.38,0.0,1.92,5.77,5.77,1.92,5.77,7.69,3.85,0.0,13.46,7.69,1.92,7.69,11.54,1.92,0.0,1.92,1.92,positive
6944,5.88,15.69,0.0,1.96,3.92,5.88,3.92,3.92,7.84,3.92,1.96,9.8,5.88,5.88,5.88,5.88,1.96,3.92,1.96,3.92,positive
6945,4.4,8.79,6.59,1.1,6.59,6.59,1.1,7.69,6.59,12.09,2.2,2.2,6.59,3.3,3.3,8.79,3.3,6.59,0.0,2.2,positive
6946,2.44,12.2,4.88,2.44,4.88,13.41,3.66,2.44,7.32,9.76,2.44,10.98,1.22,2.44,1.22,7.32,2.44,3.66,1.22,3.66,positive
6947,5.0,10.0,1.25,2.5,2.5,8.75,2.5,10.0,5.0,7.5,6.25,6.25,3.75,0.0,3.75,11.25,6.25,5.0,0.0,2.5,positive
6948,7.29,8.33,3.12,4.17,3.12,9.38,1.04,4.17,12.5,7.29,2.08,0.0,5.21,4.17,2.08,10.42,9.38,4.17,1.04,1.04,positive
6949,2.3,9.2,2.3,4.6,6.9,6.9,1.15,3.45,9.2,8.05,4.6,4.6,8.05,4.6,8.05,5.75,4.6,4.6,1.15,0.0,positive
6950,8.89,8.89,2.22,3.33,5.56,12.22,0.0,5.56,8.89,5.56,4.44,3.33,4.44,1.11,5.56,8.89,1.11,5.56,0.0,4.44,positive
6951,6.49,10.39,0.0,3.9,7.79,9.09,3.9,3.9,2.6,3.9,6.49,5.19,1.3,1.3,10.39,7.79,6.49,9.09,0.0,0.0,positive
6952,9.78,6.52,7.61,4.35,3.26,6.52,7.61,4.35,8.7,4.35,2.17,4.35,2.17,2.17,3.26,7.61,5.43,7.61,0.0,2.17,positive
6953,7.25,11.59,4.35,7.25,4.35,10.14,1.45,4.35,5.8,8.7,2.9,1.45,2.9,1.45,5.8,7.25,2.9,4.35,2.9,2.9,positive
6954,2.06,13.4,5.15,4.12,4.12,10.31,5.15,8.25,2.06,6.19,1.03,4.12,4.12,3.09,5.15,9.28,4.12,8.25,0.0,0.0,positive
6955,4.82,13.25,6.02,3.61,4.82,7.23,0.0,6.02,6.02,7.23,1.2,8.43,4.82,3.61,3.61,7.23,3.61,6.02,1.2,1.2,positive
6956,5.62,8.99,5.62,5.62,10.11,11.24,0.0,7.87,5.62,3.37,1.12,3.37,4.49,3.37,5.62,3.37,3.37,7.87,1.12,2.25,positive
6957,7.69,10.26,0.0,6.41,10.26,7.69,2.56,3.85,0.0,5.13,5.13,3.85,1.28,2.56,12.82,8.97,8.97,2.56,0.0,0.0,positive
6958,5.38,10.75,4.3,3.23,5.38,6.45,3.23,6.45,7.53,6.45,1.08,3.23,8.6,2.15,3.23,5.38,11.83,2.15,0.0,3.23,positive
6959,1.15,10.34,3.45,0.0,8.05,12.64,2.3,3.45,10.34,4.6,5.75,2.3,3.45,4.6,5.75,2.3,9.2,5.75,2.3,2.3,positive
6960,3.8,10.13,5.06,2.53,3.8,8.86,1.27,13.92,3.8,5.06,3.8,2.53,6.33,2.53,3.8,10.13,5.06,5.06,0.0,2.53,positive
6961,5.05,8.08,5.05,6.06,7.07,10.1,0.0,9.09,7.07,6.06,2.02,3.03,5.05,2.02,5.05,5.05,4.04,6.06,1.01,3.03,positive
6962,2.47,9.88,1.23,2.47,4.94,13.58,4.94,3.7,6.17,6.17,3.7,9.88,1.23,2.47,2.47,9.88,2.47,4.94,1.23,6.17,positive
6963,3.7,11.11,2.47,1.23,7.41,11.11,3.7,3.7,4.94,2.47,3.7,2.47,2.47,1.23,4.94,4.94,14.81,6.17,0.0,7.41,positive
6964,3.7,12.35,2.47,6.17,0.0,7.41,2.47,4.94,7.41,11.11,1.23,3.7,6.17,2.47,3.7,7.41,6.17,8.64,0.0,2.47,positive
6965,7.69,10.26,3.85,2.56,5.13,8.97,2.56,14.1,5.13,5.13,3.85,2.56,8.97,2.56,2.56,5.13,3.85,2.56,0.0,2.56,positive
6966,6.98,6.98,5.81,5.81,3.49,6.98,0.0,9.3,6.98,12.79,1.16,5.81,3.49,3.49,4.65,5.81,4.65,4.65,0.0,1.16,positive
6967,2.44,10.98,1.22,6.1,4.88,7.32,2.44,4.88,6.1,7.32,3.66,6.1,3.66,1.22,2.44,8.54,8.54,7.32,0.0,4.88,positive
6968,4.55,7.95,4.55,2.27,4.55,4.55,4.55,3.41,6.82,12.5,2.27,3.41,6.82,3.41,7.95,7.95,1.14,6.82,0.0,4.55,positive
6969,3.95,10.53,3.95,3.95,5.26,7.89,1.32,9.21,6.58,5.26,6.58,5.26,1.32,6.58,2.63,3.95,7.89,5.26,1.32,1.32,positive
6970,8.33,11.9,2.38,9.52,2.38,7.14,1.19,5.95,8.33,11.9,2.38,0.0,3.57,3.57,3.57,4.76,2.38,5.95,1.19,3.57,positive
6971,9.09,11.36,5.68,6.82,3.41,7.95,0.0,3.41,5.68,9.09,2.27,2.27,6.82,3.41,2.27,10.23,4.55,3.41,1.14,1.14,positive
6972,0.0,9.18,5.1,4.08,5.1,14.29,1.02,4.08,4.08,11.22,2.04,4.08,7.14,0.0,7.14,7.14,7.14,1.02,2.04,4.08,positive
6973,4.21,15.79,6.32,6.32,4.21,7.37,1.05,5.26,7.37,6.32,4.21,4.21,5.26,0.0,4.21,4.21,6.32,4.21,0.0,3.16,positive
6974,3.37,8.99,6.74,4.49,12.36,6.74,2.25,4.49,14.61,5.62,1.12,2.25,5.62,2.25,2.25,2.25,2.25,10.11,0.0,2.25,positive
6975,7.5,11.25,6.25,5.0,7.5,6.25,1.25,5.0,3.75,6.25,1.25,5.0,2.5,1.25,6.25,5.0,6.25,5.0,2.5,5.0,positive
6976,4.21,9.47,4.21,2.11,6.32,5.26,1.05,4.21,5.26,10.53,5.26,6.32,6.32,2.11,3.16,13.68,4.21,2.11,2.11,2.11,positive
6977,2.63,10.53,5.26,2.63,3.95,6.58,1.32,7.89,10.53,5.26,1.32,5.26,2.63,6.58,3.95,1.32,5.26,7.89,0.0,9.21,positive
6978,4.49,10.11,3.37,2.25,3.37,8.99,1.12,6.74,4.49,10.11,2.25,1.12,4.49,4.49,5.62,8.99,8.99,4.49,0.0,4.49,positive
6979,6.94,12.5,4.17,6.94,5.56,8.33,1.39,2.78,5.56,9.72,1.39,4.17,0.0,2.78,6.94,6.94,4.17,6.94,1.39,1.39,positive
6980,6.41,11.54,1.28,5.13,6.41,7.69,3.85,0.0,6.41,8.97,6.41,3.85,1.28,1.28,7.69,8.97,6.41,6.41,0.0,0.0,positive
6981,7.53,12.9,3.23,1.08,3.23,11.83,1.08,3.23,2.15,6.45,4.3,8.6,3.23,3.23,1.08,7.53,6.45,7.53,2.15,3.23,positive
6982,4.76,9.52,4.76,2.38,10.71,9.52,2.38,7.14,3.57,3.57,3.57,3.57,2.38,0.0,4.76,5.95,9.52,7.14,0.0,4.76,positive
6983,5.68,10.23,4.55,4.55,1.14,10.23,1.14,4.55,0.0,6.82,3.41,3.41,3.41,1.14,2.27,15.91,7.95,9.09,1.14,3.41,positive
6984,5.0,13.75,6.25,1.25,5.0,11.25,2.5,7.5,7.5,7.5,2.5,3.75,2.5,2.5,2.5,5.0,7.5,3.75,0.0,2.5,positive
6985,10.96,9.59,2.74,2.74,2.74,8.22,0.0,2.74,9.59,13.7,4.11,1.37,2.74,2.74,2.74,4.11,8.22,6.85,2.74,1.37,positive
6986,9.78,6.52,7.61,4.35,3.26,6.52,6.52,4.35,8.7,4.35,2.17,5.43,2.17,3.26,4.35,6.52,4.35,7.61,0.0,2.17,positive
6987,3.61,10.84,2.41,4.82,7.23,8.43,2.41,8.43,7.23,6.02,2.41,1.2,2.41,0.0,2.41,9.64,8.43,9.64,0.0,2.41,positive
6988,5.95,9.52,3.57,4.76,3.57,9.52,1.19,3.57,5.95,9.52,4.76,3.57,4.76,2.38,8.33,5.95,3.57,2.38,1.19,5.95,positive
6989,3.45,9.2,0.0,2.3,1.15,8.05,3.45,6.9,6.9,8.05,6.9,6.9,4.6,2.3,3.45,12.64,6.9,3.45,0.0,3.45,positive
6990,3.26,9.78,5.43,6.52,1.09,10.87,0.0,7.61,5.43,7.61,3.26,1.09,3.26,3.26,5.43,9.78,4.35,9.78,0.0,2.17,positive
6991,2.47,9.88,3.7,3.7,7.41,6.17,1.23,7.41,11.11,8.64,2.47,3.7,4.94,1.23,2.47,6.17,4.94,9.88,0.0,2.47,positive
6992,5.43,8.7,5.43,2.17,2.17,5.43,2.17,4.35,5.43,14.13,2.17,3.26,6.52,5.43,6.52,10.87,2.17,3.26,3.26,1.09,positive
6993,4.11,10.96,0.0,5.48,10.96,9.59,6.85,4.11,4.11,6.85,2.74,5.48,0.0,2.74,8.22,8.22,4.11,2.74,0.0,2.74,positive
6994,4.65,10.47,5.81,5.81,4.65,10.47,1.16,3.49,8.14,10.47,2.33,3.49,3.49,1.16,3.49,8.14,2.33,9.3,0.0,1.16,positive
6995,14.89,8.51,6.38,3.19,3.19,8.51,0.0,2.13,13.83,7.45,1.06,2.13,2.13,1.06,2.13,6.38,4.26,6.38,0.0,6.38,positive
6996,17.58,8.79,1.1,0.0,0.0,9.89,1.1,7.69,6.59,6.59,1.1,5.49,7.69,2.2,2.2,10.99,5.49,2.2,0.0,3.3,positive
6997,6.49,11.69,2.6,3.9,7.79,9.09,3.9,10.39,7.79,7.79,6.49,1.3,5.19,1.3,0.0,6.49,2.6,1.3,0.0,3.9,positive
6998,7.69,10.26,7.69,1.28,5.13,12.82,2.56,5.13,5.13,6.41,7.69,1.28,3.85,3.85,1.28,6.41,5.13,5.13,0.0,1.28,positive
6999,11.11,8.89,3.33,0.0,0.0,7.78,0.0,5.56,7.78,7.78,1.11,6.67,11.11,2.22,5.56,5.56,11.11,3.33,0.0,1.11,positive
7000,3.19,7.45,2.13,4.26,6.38,7.45,2.13,8.51,5.32,8.51,3.19,4.26,3.19,4.26,2.13,9.57,7.45,7.45,0.0,3.19,positive
7001,0.0,9.88,2.47,3.7,6.17,6.17,3.7,6.17,9.88,7.41,2.47,2.47,6.17,6.17,3.7,8.64,3.7,8.64,2.47,0.0,positive
7002,7.14,7.14,1.19,3.57,4.76,9.52,1.19,3.57,7.14,13.1,2.38,2.38,2.38,1.19,5.95,8.33,5.95,4.76,1.19,7.14,positive
7003,1.11,7.78,5.56,6.67,10.0,4.44,1.11,8.89,5.56,4.44,3.33,3.33,2.22,1.11,8.89,3.33,4.44,10.0,2.22,5.56,positive
7004,9.64,7.23,4.82,6.02,7.23,7.23,0.0,4.82,3.61,9.64,3.61,7.23,3.61,2.41,6.02,8.43,2.41,6.02,0.0,0.0,positive
7005,5.19,10.39,2.6,3.9,9.09,9.09,1.3,2.6,3.9,3.9,5.19,5.19,2.6,2.6,10.39,6.49,6.49,9.09,0.0,0.0,positive
7006,5.19,10.39,5.19,3.9,3.9,7.79,1.3,5.19,9.09,10.39,3.9,3.9,1.3,7.79,0.0,2.6,9.09,7.79,1.3,0.0,positive
7007,2.5,11.25,3.75,2.5,3.75,10.0,2.5,5.0,6.25,12.5,1.25,1.25,3.75,6.25,3.75,13.75,2.5,3.75,0.0,3.75,positive
7008,4.44,12.22,5.56,6.67,6.67,8.89,5.56,8.89,8.89,5.56,1.11,2.22,3.33,1.11,2.22,4.44,2.22,6.67,2.22,1.11,positive
7009,2.7,12.16,1.35,5.41,9.46,9.46,4.05,1.35,2.7,9.46,2.7,4.05,0.0,4.05,12.16,8.11,2.7,8.11,0.0,0.0,positive
7010,0.0,8.82,5.88,4.41,7.35,13.24,0.0,4.41,10.29,0.0,2.94,1.47,8.82,0.0,7.35,2.94,1.47,13.24,0.0,7.35,positive
7011,7.59,10.13,5.06,5.06,3.8,5.06,2.53,6.33,8.86,8.86,1.27,3.8,3.8,1.27,6.33,7.59,2.53,7.59,1.27,1.27,positive
7012,1.49,8.96,7.46,7.46,10.45,4.48,1.49,5.97,5.97,1.49,2.99,4.48,2.99,0.0,10.45,2.99,4.48,7.46,1.49,7.46,positive
7013,8.11,10.81,1.35,5.41,10.81,6.76,4.05,1.35,4.05,5.41,5.41,2.7,4.05,0.0,12.16,6.76,6.76,4.05,0.0,0.0,positive
7014,6.74,8.99,4.49,2.25,2.25,11.24,1.12,4.49,6.74,7.87,5.62,7.87,10.11,0.0,1.12,5.62,3.37,6.74,0.0,3.37,positive
7015,3.26,13.04,5.43,6.52,9.78,7.61,1.09,5.43,5.43,8.7,2.17,5.43,3.26,0.0,5.43,8.7,5.43,0.0,2.17,1.09,positive
7016,6.59,9.89,6.59,4.4,1.1,12.09,1.1,6.59,6.59,9.89,2.2,2.2,2.2,1.1,4.4,8.79,3.3,6.59,2.2,2.2,positive
7017,1.25,11.25,5.0,0.0,5.0,8.75,3.75,7.5,12.5,8.75,2.5,1.25,2.5,3.75,0.0,10.0,5.0,7.5,0.0,3.75,positive
7018,6.74,10.11,0.0,4.49,3.37,11.24,2.25,3.37,8.99,12.36,3.37,6.74,7.87,2.25,2.25,6.74,1.12,4.49,0.0,2.25,positive
7019,8.6,3.23,8.6,12.9,4.3,11.83,1.08,7.53,7.53,3.23,2.15,3.23,5.38,0.0,4.3,2.15,5.38,5.38,0.0,3.23,positive
7020,5.26,11.84,6.58,1.32,6.58,7.89,1.32,9.21,5.26,9.21,2.63,3.95,3.95,1.32,1.32,9.21,3.95,5.26,0.0,3.95,positive
7021,5.63,12.68,2.82,7.04,4.23,11.27,1.41,7.04,5.63,8.45,2.82,1.41,1.41,1.41,5.63,8.45,2.82,5.63,4.23,0.0,positive
7022,7.41,9.88,2.47,4.94,4.94,3.7,1.23,8.64,8.64,11.11,1.23,2.47,6.17,2.47,1.23,9.88,6.17,3.7,1.23,2.47,positive
7023,17.78,8.89,2.22,0.0,0.0,11.11,1.11,6.67,6.67,4.44,0.0,2.22,6.67,2.22,4.44,16.67,1.11,5.56,0.0,2.22,positive
7024,1.37,10.96,5.48,4.11,5.48,5.48,2.74,5.48,4.11,6.85,2.74,6.85,1.37,0.0,6.85,6.85,8.22,9.59,1.37,4.11,positive
7025,2.41,10.84,7.23,3.61,4.82,8.43,1.2,7.23,10.84,8.43,1.2,2.41,3.61,3.61,2.41,6.02,6.02,6.02,0.0,3.61,positive
7026,8.14,4.65,3.49,3.49,2.33,8.14,1.16,4.65,6.98,8.14,0.0,2.33,4.65,1.16,6.98,1.16,16.28,12.79,1.16,2.33,positive
7027,1.33,10.67,10.67,4.0,5.33,4.0,0.0,6.67,5.33,6.67,2.67,6.67,1.33,0.0,5.33,9.33,5.33,9.33,0.0,5.33,positive
7028,2.22,12.22,3.33,3.33,6.67,7.78,0.0,5.56,7.78,8.89,4.44,3.33,5.56,1.11,3.33,12.22,5.56,1.11,1.11,4.44,positive
